,db_id,original_sql,rewritten_sql,activated_rules,original_logical_plan
1231,tpch,"select o_year, sum(case when nation = 'UNITED KINGDOM' then volume else 0 end) / sum(volume) as mkt_share from ( select extract(year from o_orderdate) as o_year, l_extendedprice * (1 - l_discount) as volume, n2.n_name as nation from part, supplier, lineitem, orders, customer, nation n1, nation n2, region where p_partkey = l_partkey and s_suppkey = l_suppkey and l_orderkey = o_orderkey and o_custkey = c_custkey and c_nationkey = n1.n_nationkey and n1.n_regionkey = r_regionkey and r_name = 'EUROPE' and s_nationkey = n2.n_nationkey and o_orderdate between date '1995-01-01' and date '1996-12-31' and p_type = 'STANDARD POLISHED TIN' ) as all_nations group by o_year order by o_year;","SELECT EXTRACT(YEAR FROM t188.o_orderdate) AS o_year, SUM(CASE WHEN CAST(nation44.n_name AS CHAR(14)) = 'UNITED KINGDOM' THEN lineitem21.l_extendedprice * (1 - lineitem21.l_discount) ELSE 0 END) / SUM(lineitem21.l_extendedprice * (1 - lineitem21.l_discount)) AS mkt_share FROM (SELECT * FROM part WHERE p_type = 'STANDARD POLISHED TIN') AS t187 CROSS JOIN supplier AS supplier21 INNER JOIN lineitem AS lineitem21 ON t187.p_partkey = lineitem21.l_partkey AND supplier21.s_suppkey = lineitem21.l_suppkey INNER JOIN (SELECT * FROM orders WHERE o_orderdate >= DATE '1995-01-01' AND o_orderdate <= DATE '1996-12-31') AS t188 ON lineitem21.l_orderkey = t188.o_orderkey INNER JOIN customer AS customer21 ON t188.o_custkey = customer21.c_custkey INNER JOIN nation AS nation43 ON customer21.c_nationkey = nation43.n_nationkey INNER JOIN nation AS nation44 ON supplier21.s_nationkey = nation44.n_nationkey INNER JOIN (SELECT * FROM region WHERE r_name = 'EUROPE') AS t189 ON nation43.n_regionkey = t189.r_regionkey GROUP BY EXTRACT(YEAR FROM t188.o_orderdate) ORDER BY EXTRACT(YEAR FROM t188.o_orderdate)",['Empty List'],"['LogicalSort', ['LogicalProject', ['LogicalAggregate', ['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalTableScan']]]]]]]"
1232,tpch,"select cntrycode, count(*) as numcust, sum(c_acctbal) as totacctbal from ( select substring(c_phone from 1 for 2) as cntrycode, c_acctbal from customer where substring(c_phone from 1 for 2) in ('24', '39', '32', '34', '42', '25', '29') and c_acctbal > ( select avg(c_acctbal) from customer where c_acctbal > 0.00 and substring(c_phone from 1 for 2) in ('24', '39', '32', '34', '42', '25', '29') ) and not exists ( select * from orders where o_custkey = c_custkey ) ) as custsale group by cntrycode order by cntrycode;","SELECT SUBSTR(t.c_phone FROM 1 FOR 2) AS cntrycode, COUNT(*) AS numcust, SUM(t.c_acctbal) AS totacctbal FROM (SELECT * FROM customer WHERE SUBSTR(c_phone FROM 1 FOR 2) = '24' OR (SUBSTR(c_phone FROM 1 FOR 2) = '39' OR SUBSTR(c_phone FROM 1 FOR 2) = '32') OR (SUBSTR(c_phone FROM 1 FOR 2) = '34' OR SUBSTR(c_phone FROM 1 FOR 2) = '42' OR (SUBSTR(c_phone FROM 1 FOR 2) = '25' OR SUBSTR(c_phone FROM 1 FOR 2) = '29'))) AS t INNER JOIN (SELECT AVG(c_acctbal) AS EXPR0 FROM customer WHERE c_acctbal > 0.00 AND (SUBSTR(c_phone FROM 1 FOR 2) = '24' OR (SUBSTR(c_phone FROM 1 FOR 2) = '39' OR SUBSTR(c_phone FROM 1 FOR 2) = '32') OR (SUBSTR(c_phone FROM 1 FOR 2) = '34' OR SUBSTR(c_phone FROM 1 FOR 2) = '42' OR (SUBSTR(c_phone FROM 1 FOR 2) = '25' OR SUBSTR(c_phone FROM 1 FOR 2) = '29')))) AS t1 ON t.c_acctbal > t1.EXPR0 LEFT JOIN (SELECT o_custkey, TRUE AS f0 FROM orders) AS t2 ON t.c_custkey = t2.o_custkey WHERE t2.f0 IS NULL GROUP BY SUBSTR(t.c_phone FROM 1 FOR 2) ORDER BY SUBSTR(t.c_phone FROM 1 FOR 2);",['Empty List'],"['LogicalSort', ['LogicalAggregate', ['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', ['LogicalFilter', 'LogicalTableScan'], ['LogicalAggregate', ['LogicalProject', 'LogicalFilter', 'LogicalTableScan']]], ['LogicalProject', 'LogicalTableScan']]]]]]"
1233,tpch,"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey and p_size = 19 and p_type like '%NICKEL' and s_nationkey = n_nationkey and n_regionkey = r_regionkey and r_name = 'MIDDLE EAST' and ps_supplycost = ( select min(ps_supplycost) from partsupp, supplier, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey and s_nationkey = n_nationkey and n_regionkey = r_regionkey and r_name = 'MIDDLE EAST' ) order by s_acctbal desc, n_name, s_name, p_partkey;","SELECT t328.s_acctbal, t328.s_name, t328.n_name, t328.p_partkey, t328.p_mfgr, t328.s_address, t328.s_phone, t328.s_comment FROM (SELECT t317.p_partkey, t317.p_name, t317.p_mfgr, t317.p_brand, t317.p_type, t317.p_size, t317.p_container, t317.p_retailprice, t317.p_comment, supplier43.s_suppkey, supplier43.s_name, supplier43.s_address, supplier43.s_nationkey, supplier43.s_phone, supplier43.s_acctbal, supplier43.s_comment, partsupp43.ps_partkey, partsupp43.ps_suppkey, partsupp43.ps_availqty, partsupp43.ps_supplycost, partsupp43.ps_comment, nation43.n_nationkey, nation43.n_name, nation43.n_regionkey, nation43.n_comment, t318.r_regionkey, t318.r_name, t318.r_comment, CAST(t326.ps_partkey AS INTEGER) AS ps_partkey0, CAST(t326.EXPR0 AS DECIMAL(19, 0)) AS EXPR0 FROM (SELECT * FROM part WHERE p_size = 19 AND p_type LIKE '%NICKEL') AS t317 CROSS JOIN supplier AS supplier43 INNER JOIN partsupp AS partsupp43 ON t317.p_partkey = partsupp43.ps_partkey AND supplier43.s_suppkey = partsupp43.ps_suppkey INNER JOIN nation AS nation43 ON supplier43.s_nationkey = nation43.n_nationkey INNER JOIN (SELECT * FROM region WHERE r_name = 'MIDDLE EAST') AS t318 ON nation43.n_regionkey = t318.r_regionkey INNER JOIN (SELECT t323.ps_partkey, MIN(t323.EXPR0) AS EXPR0 FROM (SELECT t321.ps_partkey, t322.n_regionkey, MIN(t321.EXPR0) AS EXPR0 FROM (SELECT t319.ps_partkey, t320.s_nationkey, MIN(t319.EXPR0) AS EXPR0 FROM (SELECT ps_partkey, ps_suppkey, MIN(ps_supplycost) AS EXPR0 FROM partsupp GROUP BY ps_partkey, ps_suppkey) AS t319 INNER JOIN (SELECT s_suppkey, s_nationkey FROM supplier GROUP BY s_suppkey, s_nationkey) AS t320 ON t319.ps_suppkey = t320.s_suppkey GROUP BY t319.ps_partkey, t320.s_nationkey) AS t321 INNER JOIN (SELECT n_nationkey, n_regionkey FROM nation GROUP BY n_nationkey, n_regionkey) AS t322 ON t321.s_nationkey = t322.n_nationkey GROUP BY t321.ps_partkey, t322.n_regionkey) AS t323 INNER JOIN (SELECT r_regionkey FROM region WHERE r_name = 'MIDDLE EAST' GROUP BY r_regionkey) AS t325 ON t323.n_regionkey = t325.r_regionkey GROUP BY t323.ps_partkey) AS t326 ON t317.p_partkey = t326.ps_partkey AND partsupp43.ps_supplycost = t326.EXPR0 ORDER BY supplier43.s_acctbal DESC, nation43.n_name, supplier43.s_name, t317.p_partkey) AS t328",['Empty List'],"['LogicalSort', ['LogicalProject', ['LogicalProject', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalFilter', 'LogicalTableScan'], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalFilter', 'LogicalTableScan']], ['LogicalAggregate', ['LogicalProject', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']], ['LogicalFilter', 'LogicalTableScan']]]]]]]]"
1234,tpch,"select o_year, sum(case when nation = 'CHINA' then volume else 0 end) / sum(volume) as mkt_share from ( select extract(year from o_orderdate) as o_year, l_extendedprice * (1 - l_discount) as volume, n2.n_name as nation from part, supplier, lineitem, orders, customer, nation n1, nation n2, region where p_partkey = l_partkey and s_suppkey = l_suppkey and l_orderkey = o_orderkey and o_custkey = c_custkey and c_nationkey = n1.n_nationkey and n1.n_regionkey = r_regionkey and r_name = 'ASIA' and s_nationkey = n2.n_nationkey and o_orderdate between date '1995-01-01' and date '1996-12-31' and p_type = 'STANDARD BURNISHED COPPER' ) as all_nations group by o_year order by o_year;","SELECT EXTRACT(YEAR FROM t1001.o_orderdate) AS o_year, SUM(CASE WHEN CAST(t1001.n_name0 AS CHAR(5)) = 'CHINA' THEN t1001.l_extendedprice * (1 - t1001.l_discount) ELSE 0 END) / SUM(t1001.l_extendedprice * (1 - t1001.l_discount)) AS mkt_share FROM (SELECT * FROM (SELECT * FROM (SELECT * FROM (SELECT * FROM (SELECT * FROM (SELECT * FROM part WHERE p_type = 'STANDARD BURNISHED COPPER') AS t995, supplier AS supplier103, lineitem AS lineitem103 WHERE t995.p_partkey = lineitem103.l_partkey AND supplier103.s_suppkey = lineitem103.l_suppkey) AS t996, (SELECT * FROM orders WHERE o_orderdate >= DATE '1995-01-01' AND o_orderdate <= DATE '1996-12-31') AS t997 WHERE t996.l_orderkey = t997.o_orderkey) AS t998, customer AS customer103 WHERE t998.o_custkey = customer103.c_custkey) AS t999, nation AS nation207 WHERE t999.c_nationkey = nation207.n_nationkey) AS t1000, nation AS nation208 WHERE t1000.s_nationkey = nation208.n_nationkey) AS t1001, (SELECT * FROM region WHERE r_name = 'ASIA') AS t1002 WHERE t1001.n_regionkey = t1002.r_regionkey GROUP BY EXTRACT(YEAR FROM t1001.o_orderdate) ORDER BY EXTRACT(YEAR FROM t1001.o_orderdate)",['Empty List'],"['LogicalSort', ['LogicalProject', ['LogicalAggregate', ['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalTableScan']]]]]]]"
1235,tpch,"select cntrycode, count(*) as numcust, sum(c_acctbal) as totacctbal from ( select substring(c_phone from 1 for 2) as cntrycode, c_acctbal from customer where substring(c_phone from 1 for 2) in ('37', '21', '32', '35', '33', '36', '23') and c_acctbal > ( select avg(c_acctbal) from customer where c_acctbal > 0.00 and substring(c_phone from 1 for 2) in ('37', '21', '32', '35', '33', '36', '23') ) and not exists ( select * from orders where o_custkey = c_custkey ) ) as custsale group by cntrycode order by cntrycode;","SELECT SUBSTR(t.c_phone FROM 1 FOR 2) AS cntrycode, COUNT(*) AS numcust, SUM(t.c_acctbal) AS totacctbal FROM (SELECT * FROM customer WHERE SUBSTR(c_phone FROM 1 FOR 2) = '37' OR (SUBSTR(c_phone FROM 1 FOR 2) = '21' OR SUBSTR(c_phone FROM 1 FOR 2) = '32') OR (SUBSTR(c_phone FROM 1 FOR 2) = '35' OR SUBSTR(c_phone FROM 1 FOR 2) = '33' OR (SUBSTR(c_phone FROM 1 FOR 2) = '36' OR SUBSTR(c_phone FROM 1 FOR 2) = '23'))) AS t INNER JOIN (SELECT AVG(c_acctbal) AS EXPR0 FROM customer WHERE c_acctbal > 0.00 AND (SUBSTR(c_phone FROM 1 FOR 2) = '37' OR (SUBSTR(c_phone FROM 1 FOR 2) = '21' OR SUBSTR(c_phone FROM 1 FOR 2) = '32') OR (SUBSTR(c_phone FROM 1 FOR 2) = '35' OR SUBSTR(c_phone FROM 1 FOR 2) = '33' OR (SUBSTR(c_phone FROM 1 FOR 2) = '36' OR SUBSTR(c_phone FROM 1 FOR 2) = '23')))) AS t1 ON t.c_acctbal > t1.EXPR0 LEFT JOIN (SELECT o_custkey, TRUE AS f0 FROM orders) AS t2 ON t.c_custkey = t2.o_custkey WHERE t2.f0 IS NULL GROUP BY SUBSTR(t.c_phone FROM 1 FOR 2) ORDER BY SUBSTR(t.c_phone FROM 1 FOR 2);",['Empty List'],"['LogicalSort', ['LogicalAggregate', ['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', ['LogicalFilter', 'LogicalTableScan'], ['LogicalAggregate', ['LogicalProject', 'LogicalFilter', 'LogicalTableScan']]], ['LogicalProject', 'LogicalTableScan']]]]]]"
1236,tpch,"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey and p_size = 46 and p_type like '%COPPER' and s_nationkey = n_nationkey and n_regionkey = r_regionkey and r_name = 'AFRICA' and ps_supplycost = ( select min(ps_supplycost) from partsupp, supplier, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey and s_nationkey = n_nationkey and n_regionkey = r_regionkey and r_name = 'AFRICA' ) order by s_acctbal desc, n_name, s_name, p_partkey;","SELECT t1581.s_acctbal, t1581.s_name, t1581.n_name, t1581.p_partkey, t1581.p_mfgr, t1581.s_address, t1581.s_phone, t1581.s_comment FROM (SELECT t1567.p_partkey, t1567.p_name, t1567.p_mfgr, t1567.p_brand, t1567.p_type, t1567.p_size, t1567.p_container, t1567.p_retailprice, t1567.p_comment, t1567.s_suppkey, t1567.s_name, t1567.s_address, t1567.s_nationkey, t1567.s_phone, t1567.s_acctbal, t1567.s_comment, t1567.ps_partkey, t1567.ps_suppkey, t1567.ps_availqty, t1567.ps_supplycost, t1567.ps_comment, t1567.n_nationkey, t1567.n_name, t1567.n_regionkey, t1567.n_comment, t1567.r_regionkey, t1567.r_name, t1567.r_comment, CAST(t1578.ps_partkey AS INTEGER) AS ps_partkey0, CAST(t1578.EXPR0 AS DECIMAL(19, 0)) AS EXPR0 FROM (SELECT * FROM (SELECT * FROM (SELECT * FROM (SELECT * FROM part WHERE p_size = 46 AND p_type LIKE '%COPPER') AS t1563, supplier AS supplier205, partsupp AS partsupp205 WHERE t1563.p_partkey = partsupp205.ps_partkey AND supplier205.s_suppkey = partsupp205.ps_suppkey) AS t1564, nation AS nation205 WHERE t1564.s_nationkey = nation205.n_nationkey) AS t1565, (SELECT * FROM region WHERE r_name = 'AFRICA') AS t1566 WHERE t1565.n_regionkey = t1566.r_regionkey) AS t1567, (SELECT t1574.ps_partkey, MIN(t1574.EXPR0) AS EXPR0 FROM (SELECT t1571.ps_partkey, t1572.n_regionkey, MIN(t1571.EXPR0) AS EXPR0 FROM (SELECT t1568.ps_partkey, t1569.s_nationkey, MIN(t1568.EXPR0) AS EXPR0 FROM (SELECT ps_partkey, ps_suppkey, MIN(ps_supplycost) AS EXPR0 FROM partsupp GROUP BY ps_partkey, ps_suppkey) AS t1568, (SELECT s_suppkey, s_nationkey FROM supplier GROUP BY s_suppkey, s_nationkey) AS t1569 WHERE t1569.s_suppkey = t1568.ps_suppkey GROUP BY t1568.ps_partkey, t1569.s_nationkey) AS t1571, (SELECT n_nationkey, n_regionkey FROM nation GROUP BY n_nationkey, n_regionkey) AS t1572 WHERE t1571.s_nationkey = t1572.n_nationkey GROUP BY t1571.ps_partkey, t1572.n_regionkey) AS t1574, (SELECT r_regionkey FROM region WHERE r_name = 'AFRICA' GROUP BY r_regionkey) AS t1576 WHERE t1574.n_regionkey = t1576.r_regionkey GROUP BY t1574.ps_partkey) AS t1578 WHERE t1567.p_partkey = t1578.ps_partkey AND t1567.ps_supplycost = t1578.EXPR0 ORDER BY t1567.s_acctbal DESC, t1567.n_name, t1567.s_name, t1567.p_partkey) AS t1581",['Empty List'],"['LogicalSort', ['LogicalProject', ['LogicalProject', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalFilter', 'LogicalTableScan'], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalFilter', 'LogicalTableScan']], ['LogicalAggregate', ['LogicalProject', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']], ['LogicalFilter', 'LogicalTableScan']]]]]]]]"
1237,tpch,"select o_year, sum(case when nation = 'SAUDI ARABIA' then volume else 0 end) / sum(volume) as mkt_share from ( select extract(year from o_orderdate) as o_year, l_extendedprice * (1 - l_discount) as volume, n2.n_name as nation from part, supplier, lineitem, orders, customer, nation n1, nation n2, region where p_partkey = l_partkey and s_suppkey = l_suppkey and l_orderkey = o_orderkey and o_custkey = c_custkey and c_nationkey = n1.n_nationkey and n1.n_regionkey = r_regionkey and r_name = 'MIDDLE EAST' and s_nationkey = n2.n_nationkey and o_orderdate between date '1995-01-01' and date '1996-12-31' and p_type = 'ECONOMY ANODIZED TIN' ) as all_nations group by o_year order by o_year;","SELECT EXTRACT(YEAR FROM t919.o_orderdate) AS o_year, SUM(CASE WHEN CAST(t919.n_name0 AS CHAR(12)) = 'SAUDI ARABIA' THEN t919.l_extendedprice * (1 - t919.l_discount) ELSE 0 END) / SUM(t919.l_extendedprice * (1 - t919.l_discount)) AS mkt_share FROM (SELECT * FROM (SELECT * FROM (SELECT * FROM (SELECT * FROM (SELECT * FROM (SELECT * FROM part WHERE p_type = 'ECONOMY ANODIZED TIN') AS t913, supplier AS supplier99, lineitem AS lineitem99 WHERE t913.p_partkey = lineitem99.l_partkey AND supplier99.s_suppkey = lineitem99.l_suppkey) AS t914, (SELECT * FROM orders WHERE o_orderdate >= DATE '1995-01-01' AND o_orderdate <= DATE '1996-12-31') AS t915 WHERE t914.l_orderkey = t915.o_orderkey) AS t916, customer AS customer99 WHERE t916.o_custkey = customer99.c_custkey) AS t917, nation AS nation199 WHERE t917.c_nationkey = nation199.n_nationkey) AS t918, nation AS nation200 WHERE t918.s_nationkey = nation200.n_nationkey) AS t919, (SELECT * FROM region WHERE r_name = 'MIDDLE EAST') AS t920 WHERE t919.n_regionkey = t920.r_regionkey GROUP BY EXTRACT(YEAR FROM t919.o_orderdate) ORDER BY EXTRACT(YEAR FROM t919.o_orderdate)",['Empty List'],"['LogicalSort', ['LogicalProject', ['LogicalAggregate', ['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalTableScan']]]]]]]"
1238,tpch,"select cntrycode, count(*) as numcust, sum(c_acctbal) as totacctbal from ( select substring(c_phone from 1 for 2) as cntrycode, c_acctbal from customer where substring(c_phone from 1 for 2) in ('26', '35', '34', '39', '44', '22', '24') and c_acctbal > ( select avg(c_acctbal) from customer where c_acctbal > 0.00 and substring(c_phone from 1 for 2) in ('26', '35', '34', '39', '44', '22', '24') ) and not exists ( select * from orders where o_custkey = c_custkey ) ) as custsale group by cntrycode order by cntrycode;","SELECT SUBSTR(t.c_phone FROM 1 FOR 2) AS cntrycode, COUNT(*) AS numcust, SUM(t.c_acctbal) AS totacctbal FROM (SELECT * FROM customer WHERE SUBSTR(c_phone FROM 1 FOR 2) = '26' OR (SUBSTR(c_phone FROM 1 FOR 2) = '35' OR SUBSTR(c_phone FROM 1 FOR 2) = '34') OR (SUBSTR(c_phone FROM 1 FOR 2) = '39' OR SUBSTR(c_phone FROM 1 FOR 2) = '44' OR (SUBSTR(c_phone FROM 1 FOR 2) = '22' OR SUBSTR(c_phone FROM 1 FOR 2) = '24'))) AS t INNER JOIN (SELECT AVG(c_acctbal) AS EXPR0 FROM customer WHERE c_acctbal > 0.00 AND (SUBSTR(c_phone FROM 1 FOR 2) = '26' OR (SUBSTR(c_phone FROM 1 FOR 2) = '35' OR SUBSTR(c_phone FROM 1 FOR 2) = '34') OR (SUBSTR(c_phone FROM 1 FOR 2) = '39' OR SUBSTR(c_phone FROM 1 FOR 2) = '44' OR (SUBSTR(c_phone FROM 1 FOR 2) = '22' OR SUBSTR(c_phone FROM 1 FOR 2) = '24')))) AS t1 ON t.c_acctbal > t1.EXPR0 LEFT JOIN (SELECT o_custkey, TRUE AS f0 FROM orders) AS t2 ON t.c_custkey = t2.o_custkey WHERE t2.f0 IS NULL GROUP BY SUBSTR(t.c_phone FROM 1 FOR 2) ORDER BY SUBSTR(t.c_phone FROM 1 FOR 2);",['Empty List'],"['LogicalSort', ['LogicalAggregate', ['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', ['LogicalFilter', 'LogicalTableScan'], ['LogicalAggregate', ['LogicalProject', 'LogicalFilter', 'LogicalTableScan']]], ['LogicalProject', 'LogicalTableScan']]]]]]"
1239,tpch,"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey and p_size = 5 and p_type like '%NICKEL' and s_nationkey = n_nationkey and n_regionkey = r_regionkey and r_name = 'ASIA' and ps_supplycost = ( select min(ps_supplycost) from partsupp, supplier, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey and s_nationkey = n_nationkey and n_regionkey = r_regionkey and r_name = 'ASIA' ) order by s_acctbal desc, n_name, s_name, p_partkey;","SELECT t1619.s_acctbal, t1619.s_name, t1619.n_name, t1619.p_partkey, t1619.p_mfgr, t1619.s_address, t1619.s_phone, t1619.s_comment FROM (SELECT t1605.p_partkey, t1605.p_name, t1605.p_mfgr, t1605.p_brand, t1605.p_type, t1605.p_size, t1605.p_container, t1605.p_retailprice, t1605.p_comment, t1605.s_suppkey, t1605.s_name, t1605.s_address, t1605.s_nationkey, t1605.s_phone, t1605.s_acctbal, t1605.s_comment, t1605.ps_partkey, t1605.ps_suppkey, t1605.ps_availqty, t1605.ps_supplycost, t1605.ps_comment, t1605.n_nationkey, t1605.n_name, t1605.n_regionkey, t1605.n_comment, t1605.r_regionkey, t1605.r_name, t1605.r_comment, CAST(t1616.ps_partkey AS INTEGER) AS ps_partkey0, CAST(t1616.EXPR0 AS DECIMAL(19, 0)) AS EXPR0 FROM (SELECT * FROM (SELECT * FROM (SELECT * FROM (SELECT * FROM part WHERE p_size = 5 AND p_type LIKE '%NICKEL') AS t1601, supplier AS supplier201, partsupp AS partsupp201 WHERE t1601.p_partkey = partsupp201.ps_partkey AND supplier201.s_suppkey = partsupp201.ps_suppkey) AS t1602, nation AS nation201 WHERE t1602.s_nationkey = nation201.n_nationkey) AS t1603, (SELECT * FROM region WHERE r_name = 'ASIA') AS t1604 WHERE t1603.n_regionkey = t1604.r_regionkey) AS t1605, (SELECT t1612.ps_partkey, MIN(t1612.EXPR0) AS EXPR0 FROM (SELECT t1609.ps_partkey, t1610.n_regionkey, MIN(t1609.EXPR0) AS EXPR0 FROM (SELECT t1606.ps_partkey, t1607.s_nationkey, MIN(t1606.EXPR0) AS EXPR0 FROM (SELECT ps_partkey, ps_suppkey, MIN(ps_supplycost) AS EXPR0 FROM partsupp GROUP BY ps_partkey, ps_suppkey) AS t1606, (SELECT s_suppkey, s_nationkey FROM supplier GROUP BY s_suppkey, s_nationkey) AS t1607 WHERE t1607.s_suppkey = t1606.ps_suppkey GROUP BY t1606.ps_partkey, t1607.s_nationkey) AS t1609, (SELECT n_nationkey, n_regionkey FROM nation GROUP BY n_nationkey, n_regionkey) AS t1610 WHERE t1609.s_nationkey = t1610.n_nationkey GROUP BY t1609.ps_partkey, t1610.n_regionkey) AS t1612, (SELECT r_regionkey FROM region WHERE r_name = 'ASIA' GROUP BY r_regionkey) AS t1614 WHERE t1612.n_regionkey = t1614.r_regionkey GROUP BY t1612.ps_partkey) AS t1616 WHERE t1605.p_partkey = t1616.ps_partkey AND t1605.ps_supplycost = t1616.EXPR0 ORDER BY t1605.s_acctbal DESC, t1605.n_name, t1605.s_name, t1605.p_partkey) AS t1619",['Empty List'],"['LogicalSort', ['LogicalProject', ['LogicalProject', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalFilter', 'LogicalTableScan'], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalFilter', 'LogicalTableScan']], ['LogicalAggregate', ['LogicalProject', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']], ['LogicalFilter', 'LogicalTableScan']]]]]]]]"
1240,tpch,"select supp_nation, cust_nation, l_year, sum(volume) as revenue from ( select n1.n_name as supp_nation, n2.n_name as cust_nation, extract(year from l_shipdate) as l_year, l_extendedprice * (1 - l_discount) as volume from supplier, lineitem, orders, customer, nation n1, nation n2 where s_suppkey = l_suppkey and o_orderkey = l_orderkey and c_custkey = o_custkey and s_nationkey = n1.n_nationkey and c_nationkey = n2.n_nationkey and ( (n1.n_name = 'IRAN' and n2.n_name = 'ALGERIA') or (n1.n_name = 'ALGERIA' and n2.n_name = 'IRAN') ) and l_shipdate between date '1995-01-01' and date '1996-12-31' ) as shipping group by supp_nation, cust_nation, l_year order by supp_nation, cust_nation, l_year;","SELECT nation207.n_name AS supp_nation, nation208.n_name AS cust_nation, EXTRACT(YEAR FROM t665.l_shipdate) AS l_year, SUM(t665.l_extendedprice * (1 - t665.l_discount)) AS revenue FROM supplier AS supplier103 INNER JOIN (SELECT * FROM lineitem WHERE l_shipdate >= DATE '1995-01-01' AND l_shipdate <= DATE '1996-12-31') AS t665 ON supplier103.s_suppkey = t665.l_suppkey INNER JOIN orders AS orders103 ON t665.l_orderkey = orders103.o_orderkey INNER JOIN customer AS customer103 ON orders103.o_custkey = customer103.c_custkey INNER JOIN nation AS nation207 ON supplier103.s_nationkey = nation207.n_nationkey INNER JOIN nation AS nation208 ON customer103.c_nationkey = nation208.n_nationkey AND (nation207.n_name = 'IRAN' AND nation208.n_name = 'ALGERIA' OR nation207.n_name = 'ALGERIA' AND nation208.n_name = 'IRAN') GROUP BY nation207.n_name, nation208.n_name, EXTRACT(YEAR FROM t665.l_shipdate) ORDER BY nation207.n_name, nation208.n_name, EXTRACT(YEAR FROM t665.l_shipdate)",['Empty List'],"['LogicalSort', ['LogicalAggregate', ['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalTableScan']]]]]]"
